Gelöscht,Punktnummer,AC,Kl,Y,X,Erstellt,X [LV95],Y [LV95]
22825,SED1737,53,4,684215.254,252107.034,PVSE,2684216.180,1252106.874
22825,SEI1332,53,4,684219.445,252107.187,SE2699,2684220.371,1252107.027
22825,SEI1335,53,4,684265.198,252108.856,SE2699,2684266.124,1252108.695
22825,SEI1329,53,4,684375.086,252112.866,SE2699,2684376.012,1252112.705
22825,SEC1737,53,4,684214.524,252127.014,PVSE,2684215.450,1252126.854
22830,SEI1641,52,4,682907.120,252641.763,PVSE,2682908.052,1252641.612
22846,AUB2814,51,4,681228.223,249223.338,PVAU,2681229.136,1249223.191
22846,AUF6021,52,4,681287.853,249230.377,PVAU,2681288.766,1249230.230
22846,AUE6021,52,4,681274.299,249199.919,PVAU,2681275.212,1249199.772
22855,WOE2631,51,4,682983.423,244034.650,PVWO,2682984.299,1244034.484
22855,WOE1474,51,4,683005.833,244044.720,PVWO,2683006.710,1244044.554
22855,WOD2624,53,4,682982.509,244034.237,PVWO,2682983.385,1244034.071
22855,WOC1474,53,4,683006.748,244045.133,PVWO,2683007.625,1244044.967
22855,WOD2823,52,4,683001.524,243991.011,PVWO,2683002.400,1243990.845
22855,WOB2823,52,4,683012.393,243994.716,PVWO,2683013.269,1243994.550
22863,RID1104,51,4,684501.515,245672.427,PVRI,2684502.410,1245672.251
22863,RIH2217,51,4,684506.436,245677.998,PVRI,2684507.331,1245677.822
22863,RIG2217,51,4,684509.792,245681.806,PVRI,2684510.687,1245681.630
22863,RIE2217,53,4,684510.452,245682.555,PVRI,2684511.347,1245682.379
22863,RID1103,51,4,684491.472,245661.332,PVRI,2684492.367,1245661.156
22863,RIC1103,53,4,684506.698,245647.587,PVRI,2684507.593,1245647.411
22863,RIC2217,51,4,684516.744,245658.511,PVRI,2684517.639,1245658.335
22863,RIF2217,51,4,684517.433,245657.891,PVRI,2684518.328,1245657.715
22864,OEF1191,51,4,682602.374,251706.462,PVOE,2682603.300,1251706.313
22864,OEE1191,53,4,682602.654,251707.422,PVOE,2682603.580,1251707.273
22864,OEG1180,51,4,682576.161,251690.514,PVOE,2682577.087,1251690.365
22888,WOC2796,51,4,682499.776,244089.183,PVWO,2682500.656,1244089.020
22888,WOA2876,51,4,682492.115,244080.043,PVWO,2682492.995,1244079.880
22888,WOP3203,52,4,682487.306,244061.572,PVWO,2682488.186,1244061.409
22891,SEB2561,53,4,683451.447,252618.366,PVSE,2683452.380,1252618.209
22891,SEB0297,53,4,683468.207,252619.846,PVSE,2683469.140,1252619.689
22891,SEL0100,53,4,683516.429,252624.326,PVSE,2683517.362,1252624.169
22891,SEH0100,53,4,683528.659,252625.376,PVSE,2683529.592,1252625.219
22891,SEE0100,53,4,683547.950,252621.506,PVSE,2683548.882,1252621.349
22891,SEC0100,53,4,683570.451,252625.476,PVSE,2683571.383,1252625.318
22891,SEA0102,53,4,683591.151,252629.857,PVSE,2683592.083,1252629.699
22892,UNA0113,51,4,683201.633,249530.173,PVUN,2683202.542,1249530.015
22892,UNC0117,51,4,683221.778,249507.928,PVUN,2683222.686,1249507.770
22892,UNE0117,51,4,683238.613,249523.129,PVUN,2683239.521,1249522.971
22892,UNE0708,51,4,683276.371,249511.996,PVUN,2683277.279,1249511.838
22892,UNF0117,51,4,683231.461,249531.058,PVUN,2683232.370,1249530.900
22892,UNG0117,51,4,683231.860,249538.875,PVUN,2683232.769,1249538.717
22892,UNH0117,51,4,683243.008,249548.935,PVUN,2683243.917,1249548.777
22895,129137,83,3,683836.394,252331.869,22895,2683837.322,1252331.711
22895,SEM3183,52,4,683826.971,252312.926,PVSE,2683827.899,1252312.768
22895,SEL3183,52,4,683830.761,252320.006,PVSE,2683831.689,1252319.848
22895,SEK3183,52,4,683834.457,252327.137,PVSE,2683835.385,1252326.979
22895,SEI3183,52,4,683835.784,252329.824,PVSE,2683836.712,1252329.666
22895,SEF3183,52,4,683837.973,252334.256,PVSE,2683838.901,1252334.098
22895,SEE3183,52,4,683841.418,252341.495,PVSE,2683842.346,1252341.336
22895,SED3183,52,4,683844.729,252348.768,PVSE,2683845.658,1252348.609
22895,SEC3183,52,4,683847.903,252356.124,PVSE,2683848.832,1252355.965
22895,SEB3183,52,4,683850.964,252363.565,PVSE,2683851.893,1252363.406
22895,SEA3183,52,4,683849.978,252363.959,PVSE,2683850.907,1252363.800
22895,SEI0036,51,4,683857.521,252382.783,PVSE,2683858.450,1252382.624
22895,SEK0036,53,4,683861.481,252397.243,PVSE,2683862.410,1252397.084
22899,WOB1892,51,4,682273.085,245006.405,PVWO,2682273.968,1245006.246
22899,WOD1892,51,4,682255.630,245075.677,PVWO,2682256.513,1245075.518
22899,WOE1892,53,4,682256.617,245075.931,PVWO,2682257.500,1245075.772
22899,WOG1892,53,4,682274.052,245006.659,PVWO,2682274.935,1245006.500
22899,WOK1891,52,4,682272.632,245012.289,PVWO,2682273.515,1245012.130
22899,WOM1714,52,4,682247.723,244999.974,PVWO,2682248.606,1244999.815
22909,ARO0834,52,4,679078.547,247314.021,2VAR,2679079.433,1247313.892
22909,ARO0835,53,4,679079.447,247291.002,2VAR,2679080.333,1247290.873
22909,ARD1045,53,4,679079.665,247293.483,2VAR,2679080.551,1247293.354
22909,ARG1045,53,4,679076.925,247315.904,2VAR,2679077.811,1247315.775
22913,HOA0350,53,4,684418.142,247071.246,PVHO,2684419.045,1247071.075
22913,HOE0349,53,4,684441.730,247040.479,PVHO,2684442.633,1247040.308
22913,HOD0349,53,4,684465.135,247009.888,PVHO,2684466.038,1247009.717
22913,HOG0350,53,4,684466.561,247008.028,PVHO,2684467.464,1247007.857
22913,HOH0350,53,4,684468.538,247005.446,PVHO,2684469.441,1247005.275
22913,HOL0344,53,4,684494.704,246971.285,PVHO,2684495.607,1246971.113
22913,HOC0342,53,4,684524.190,246932.860,PVHO,2684525.093,1246932.688
22913,HOA0343,53,4,684526.184,246929.798,PVHO,2684527.087,1246929.626
22913,HOA0342,53,4,684526.337,246929.550,PVHO,2684527.240,1246929.378
22913,HOC0343,53,4,684529.832,246924.989,PVHO,2684530.735,1246924.817
22913,HOF2434,53,4,684543.302,246907.399,PVHO,2684544.205,1246907.226
22913,HOG2436,53,4,684544.094,246908.010,PVHO,2684544.997,1246907.837
22913,HOG2434,53,4,684555.091,246892.015,PVHO,2684555.994,1246891.842
22913,HOG0336,53,4,684556.986,246889.542,PVHO,2684557.889,1246889.369
22913,HOE2451,53,4,684555.882,246892.626,PVHO,2684556.785,1246892.453
22913,HOF2451,52,4,684568.912,246902.612,PVHO,2684569.815,1246902.439
22913,HOA2452,53,4,684565.800,246879.456,PVHO,2684566.703,1246879.283
22913,HOA2454,53,4,684579.521,246861.769,PVHO,2684580.424,1246861.596
22913,HOD0336,53,4,684590.295,246846.070,PVHO,2684591.198,1246845.896
22913,HOI2453,53,4,684569.906,246872.673,PVHO,2684570.809,1246872.500
22913,HOH2453,53,4,684563.823,246880.618,PVHO,2684564.726,1246880.445
22913,HOD2452,53,4,684569.295,246874.895,PVHO,2684570.198,1246874.722
22913,HOK2453,53,4,684578.730,246861.158,PVHO,2684579.633,1246860.985
22935,WDC4125,51,4,681153.154,246457.331,PVWD,2681154.045,1246457.182
22935,WDC2312,51,4,681105.570,246415.043,PVWD,2681106.461,1246414.894
22935,WDB2312,51,4,681147.617,246431.039,PVWD,2681148.508,1246430.890
22935,WDL4142,51,4,681101.381,246349.326,PVWD,2681102.271,1246349.177
22935,WDA4143,53,4,681126.936,246359.038,PVWD,2681127.826,1246358.889
22935,WDH4142,51,4,681186.092,246381.517,PVWD,2681186.982,1246381.367
22935,WDB4143,51,4,681126.593,246359.933,PVWD,2681127.483,1246359.784
22955,SEI1338,53,4,684286.488,252049.523,SE2699,2684287.414,1252049.362
22955,SEQ6046,52,4,684268.945,252049.066,PVSE,2684269.871,1252048.906
22955,SEI1333,53,4,684221.906,252039.026,SE2699,2684222.832,1252038.866
22955,SEI1334,53,4,684269.162,252040.732,SE2699,2684270.088,1252040.572
22967,AFA0119,52,4,681116.716,252296.284,PVAF,2681117.650,1252296.143
22967,AFN0119,52,4,681182.217,252265.091,PVAF,2681183.151,1252264.950
22969,SEZ6030,52,4,683731.861,252847.218,PVSE,2683732.796,1252847.058
22969,SED0942,51,4,683736.078,252846.182,PVSE,2683737.013,1252846.022
22969,SEC0942,51,4,683741.917,252849.912,PVSE,2683742.852,1252849.752
22969,SEA0942,52,4,683768.474,252888.692,PVSE,2683769.409,1252888.532
22999,FLB1419,53,4,685334.071,247923.059,PVFL,2685334.973,1247922.873
22999,24864,53,4,685478.176,248005.783,22999,2685479.080,1248005.595
22999,24865,53,4,685475.077,248006.903,22999,2685475.981,1248006.715
22999,24868,53,4,685370.434,247972.737,22999,2685371.337,1247972.550
22999,24869,53,4,685398.519,247985.906,22999,2685399.422,1247985.719
22999,24870,53,4,685398.231,247986.522,22999,2685399.134,1247986.335
22999,24871,53,4,685399.929,247987.319,22999,2685400.832,1247987.132
22999,24872,53,4,685392.918,248002.292,22999,2685393.821,1248002.105
23013,RIA3196,52,4,683925.487,246508.775,PVRI,2683926.389,1246508.610
23013,RII3191,52,4,683935.247,246494.812,PVRI,2683936.149,1246494.647
23014,OEQ5125,53,4,684264.713,251955.865,PVOE,2684265.638,1251955.705
23014,OEB0685,53,4,684354.440,251958.139,PVOE,2684355.366,1251957.978
23015,SWA5010,53,4,684529.266,251935.489,PVSW2,2684530.192,1251935.327
23015,SES6046,53,4,684529.307,251962.949,PVSE,2684530.233,1251962.787
23015,SWQ0433,51,4,684585.405,251964.265,PVSW1,2684586.331,1251964.103
23015,SWW5009,51,4,684635.444,251965.628,PVSW1,2684636.371,1251965.466
23015,SWI0433,51,4,684694.422,251967.121,PVSW1,2684695.349,1251966.958
23015,SWS0429,51,4,684734.961,251977.183,PVSW1,2684735.888,1251977.020
23015,SWR0429,51,4,684734.601,251981.683,PVSW1,2684735.528,1251981.520
23015,SWU0429,51,4,684785.679,251982.444,PVSW1,2684786.606,1251982.280
23015,SWX5009,51,4,684785.889,251978.444,PVSW1,2684786.816,1251978.280
23015,SWC0431,51,4,684834.677,251984.734,PVSW1,2684835.604,1251984.570
23015,SWB0431,51,4,684834.837,251980.623,PVSW1,2684835.764,1251980.459
23015,SWF0431,51,4,684865.186,251981.192,PVSW1,2684866.113,1251981.028
23015,SWG0431,51,4,684865.616,251972.491,PVSW1,2684866.543,1251972.327
23015,SWK0431,51,4,684874.716,251973.011,PVSW1,2684875.643,1251972.847
23020,HOC0756,53,4,684632.310,246764.129,PVHO,2684633.213,1246763.955
23020,HOE0730,54,4,684588.382,246734.093,PVHO,2684589.285,1246733.919
23022,25225,53,5,684695.393,248241.219,23022,2684696.295,1248241.044
23022,24897,53,4,684701.451,248234.527,23022,2684702.353,1248234.352
23022,24895,53,4,684708.438,248230.395,23022,2684709.340,1248230.219
23022,24896,53,4,684711.392,248229.548,23022,2684712.294,1248229.372
23022,25226,53,5,684712.711,248229.100,23022,2684713.613,1248228.924
23022,FLF0626,52,4,684728.439,248213.693,PVFL,2684729.341,1248213.517
23022,FLC0675,52,4,684774.505,248204.457,PVFL,2684775.407,1248204.280
23022,FLH0675,52,4,684866.557,248186.037,PVFL,2684867.459,1248185.859
23022,FLE0637,52,4,684912.602,248176.812,PVFL,2684913.504,1248176.633
23022,FLE1203,52,4,684865.313,248356.620,PVFL,2684866.215,1248356.442
23027,ALB5292,51,4,679344.408,249852.284,PVAL3,2679345.338,1249852.144
23027,ALC5059,51,4,679330.252,249813.364,PVAL3,2679331.181,1249813.224
23027,ALD3927,53,4,679348.682,249850.085,PVAL3,2679349.612,1249849.945
23027,ALK5024,53,4,679344.052,249852.935,PVAL3,2679344.982,1249852.795
23035,WPA0546,51,4,682245.069,249482.974,PVWP,2682245.981,1249482.822
23035,WPB0370,52,4,682250.548,249502.874,PVWP,2682251.460,1249502.722
23035,WPB0372,51,4,682263.239,249523.417,PVWP,2682264.152,1249523.265
23035,WPC0370,51,4,682255.309,249514.893,PVWP,2682256.221,1249514.741
23035,WPC0372,51,4,682243.738,249485.176,PVWP,2682244.650,1249485.024
23035,WPD0365,52,4,682246.929,249493.592,PVWP,2682247.841,1249493.440
23035,WPF0371,51,4,682258.611,249513.390,PVWP,2682259.523,1249513.238
23035,WPG1892,52,4,682272.341,249507.164,PVWP,2682273.253,1249507.012
23035,WPH1892,52,4,682258.484,249477.094,PVWP,2682259.396,1249476.942
23035,WPL3400,51,4,682254.895,249513.991,PVWP,2682255.807,1249513.839
23037,AAX3158,52,4,683305.752,247299.075,PVAA2,2683306.648,1247298.909
23042,AFE1614,53,4,680453.878,253187.219,PVAF,2680454.818,1253187.090
23043,WPB2618,52,4,682267.780,250262.064,PVWP,2682268.698,1250261.915
23043,WPD2618,52,4,682272.889,250259.987,PVWP,2682273.807,1250259.838
23043,WPE2618,52,4,682277.264,250258.939,PVWP,2682278.182,1250258.790
23054,WDD1980,52,4,681528.920,246372.321,PVWD,2681529.810,1246372.168
23054,WDM0677,52,4,681506.087,246376.615,PVWD,2681506.977,1246376.462
23054,WDN0677,52,4,681485.164,246376.746,PVWD,2681486.054,1246376.593
23054,WDG1980,52,4,681519.169,246389.933,PVWD,2681520.059,1246389.780
23054,WDM1980,52,4,681490.536,246445.570,PVWD,2681491.426,1246445.417
23059,RIE0290,52,4,684518.286,245437.928,PVRI,2684519.178,1245437.750
23059,RIF0291,51,4,684524.020,245432.789,PVRI,2684524.912,1245432.611
23059,RIE0291,52,4,684527.377,245430.906,PVRI,2684528.269,1245430.728
23059,RIC0293,53,4,684531.599,245427.216,PVRI,2684532.491,1245427.038
23059,RID0293,53,4,684531.570,245427.186,PVRI,2684532.462,1245427.008
23059,RII0291,52,4,684535.114,245424.055,PVRI,2684536.006,1245423.877
23059,RID0292,51,4,684536.633,245422.717,PVRI,2684537.525,1245422.539
23059,RIC0291,51,4,684519.768,245427.248,PVRI,2684520.660,1245427.070
23059,RIH0336,52,4,684531.383,245450.186,PVRI,2684532.275,1245450.008
23059,RIE0292,52,4,684513.174,245433.155,PVRI,2684514.066,1245432.977
23059,RIK1595,52,4,684520.588,245425.149,PVRI,2684521.480,1245424.971
23059,RIE1009,52,4,684515.588,245454.693,PVRI,2684516.480,1245454.516
23094,AUA0574,51,4,681950.573,248148.137,PVAU,2681951.474,1248147.980
23094,AUB0574,52,4,681951.039,248145.614,PVAU,2681951.940,1248145.457
23094,AUC0163,51,4,681945.178,248156.232,PVAU,2681946.079,1248156.075
23094,AUC0571,52,4,681947.982,248141.180,PVAU,2681948.883,1248141.023
23094,AUD0163,52,4,681931.822,248136.861,PVAU,2681932.723,1248136.704
23094,AUD0571,51,4,681948.448,248138.656,PVAU,2681949.349,1248138.499
23094,AUE0571,51,4,681942.799,248129.356,PVAU,2681943.700,1248129.199
23094,AUF0571,51,4,681947.631,248136.325,PVAU,2681948.532,1248136.168
23094,AUH0571,52,4,681928.291,248115.079,PVAU,2681929.192,1248114.922
23094,AUI0575,51,4,681952.671,248151.097,PVAU,2681953.572,1248150.940
23094,AUK0501,52,4,681919.938,248120.851,PVAU,2681920.839,1248120.694
23094,AUM0162,53,4,681944.350,248156.800,PVAU,2681945.251,1248156.643
23094,AUN0162,53,4,681930.993,248137.429,PVAU,2681931.894,1248137.272
23094,OEB1628,52,4,683486.952,251539.299,PVOE,2683487.873,1251539.145
23094,OEC1018,52,4,683520.244,251546.417,PVOE,2683521.165,1251546.263
23094,OEC1048,51,4,683493.304,251568.156,PVOE,2683494.225,1251568.002
23094,OEC1629,52,4,683490.544,251581.525,PVOE,2683491.465,1251581.371
23094,OED1629,53,4,683479.254,251576.216,PVOE,2683480.175,1251576.062
23094,OEE1019,53,4,683519.973,251544.377,PVOE,2683520.894,1251544.223
23094,OEE1051,52,4,683494.163,251551.218,PVOE,2683495.084,1251551.064
23094,OEG1017,53,4,683505.575,251575.056,PVOE,2683506.496,1251574.902
23094,OEG1048,51,4,683496.864,251569.576,PVOE,2683497.785,1251569.422
23094,OEH1048,51,4,683496.144,251571.316,PVOE,2683497.065,1251571.162
23094,OEI1048,52,4,683497.074,251571.686,PVOE,2683497.995,1251571.532
23094,OEK1048,51,4,683497.043,251558.617,PVOE,2683497.964,1251558.463
23094,OEM1048,51,4,683497.703,251557.077,PVOE,2683498.624,1251556.923
23094,OEN1048,52,4,683500.174,251559.837,PVOE,2683501.095,1251559.683
23094,OEO1017,53,4,683510.054,251563.816,PVOE,2683510.975,1251563.662
23094,OEO1048,51,4,683509.543,251542.158,PVOE,2683510.464,1251542.004
23094,OEB1018,52,4,683512.844,251564.906,PVOE,2683513.765,1251564.752
23100,20111,53,4,680609.194,252738.287,20221,2680610.132,1252738.154
23100,20112,53,4,680542.465,252765.292,20221,2680543.403,1252765.160
23102,ALD0542,52,4,678875.286,249165.276,PVAL1,2678876.210,1249165.137
23102,ALD3356,52,4,678863.057,249136.728,PVAL1,2678863.980,1249136.589
23102,ALE0542,51,4,678871.866,249160.967,PVAL1,2678872.790,1249160.828
23102,ALF3356,52,4,678850.186,249173.937,PVAL1,2678851.110,1249173.798
23102,ALW2614,52,4,678880.916,249172.486,PVAL1,2678881.840,1249172.347
23102,ALF0542,53,4,678875.166,249165.366,PVAL1,2678876.090,1249165.227
23105,22494,52,4,683990.304,252222.436,23105,2683991.231,1252222.277
23105,SEE0597,52,4,683915.539,252227.570,PVSE,2683916.466,1252227.411
23105,SEA0662,51,4,684040.070,252375.551,PVSE,2684040.998,1252375.391
23105,SEO4076,53,4,684218.659,252534.731,PVSE,2684219.589,1252534.569
23105,SEH1943,53,4,684309.706,252740.498,PVSE,2684310.638,1252740.334
23105,SEB1995,53,4,684333.705,252727.111,PVSE,2684334.637,1252726.947
23105,SEF1482,53,4,684309.456,252740.008,PVSE,2684310.388,1252739.844
23105,SEB1987,53,4,684295.356,252712.529,PVSE,2684296.288,1252712.366
23105,SEA1987,52,4,684294.046,252713.269,PVSE,2684294.978,1252713.106
23105,SEH1941,53,4,684312.536,252691.891,PVSE,2684313.467,1252691.728
23105,SEO4070,53,4,684312.456,252690.693,PVSE,2684313.387,1252690.530
23105,SEE1941,53,4,684313.810,252681.722,PVSE,2684314.741,1252681.559
23105,SED1380,53,4,684286.196,252694.679,PVSE,2684287.128,1252694.516
23105,SED0219,52,4,684279.226,252693.578,PVSE,2684280.158,1252693.415
23105,SED1994,52,4,684276.976,252689.608,PVSE,2684277.907,1252689.445
23105,SEF0219,52,4,684266.907,252671.808,PVSE,2684267.838,1252671.645
23105,SEE1991,53,4,684279.016,252680.778,PVSE,2684279.947,1252680.615
23105,SEE1994,53,4,684271.916,252668.968,PVSE,2684272.847,1252668.805
23105,SEF1994,53,4,684271.046,252669.458,PVSE,2684271.977,1252669.295
23105,SEO4071,53,4,684299.537,252669.210,PVSE,2684300.468,1252669.047
23105,SEG1989,53,4,684243.457,252621.635,PVSE,2684244.388,1252621.472
23105,SEO4074,53,4,684260.870,252604.914,PVSE,2684261.801,1252604.751
23105,SED1989,53,4,684207.888,252562.519,PVSE,2684208.818,1252562.357
23105,SEO4075,53,4,684228.069,252550.383,PVSE,2684228.999,1252550.221
23105,SEK1989,53,4,684178.799,252514.104,PVSE,2684179.729,1252513.942
23105,SEB1989,53,4,684172.339,252503.353,PVSE,2684173.269,1252503.191
23105,SEC1991,53,4,684136.800,252444.207,PVSE,2684137.729,1252444.046
23105,SED1991,53,4,684156.500,252432.357,PVSE,2684157.429,1252432.196
23105,SEA1991,53,4,684120.951,252373.222,PVSE,2684121.879,1252373.061
23105,SEB1991,53,4,684101.240,252385.083,PVSE,2684102.168,1252384.922
23105,SEL1990,53,4,684065.661,252325.938,PVSE,2684066.589,1252325.778
23105,SEM1990,53,4,684085.381,252314.098,PVSE,2684086.309,1252313.938
23105,SEA1992,53,4,684049.601,252299.227,PVSE,2684050.528,1252299.067
23105,SEI1990,53,4,684030.091,252266.794,PVSE,2684031.018,1252266.634
23105,SEK1990,53,4,684049.801,252254.934,PVSE,2684050.728,1252254.774
23105,SEH1991,53,4,684002.900,252221.570,PVSE,2684003.827,1252221.411
23105,SEE1992,53,4,684001.900,252221.640,PVSE,2684002.827,1252221.481
23105,SEH1990,53,4,683994.100,252206.929,PVSE,2683995.026,1252206.770
23105,SEF1990,53,4,683978.369,252179.186,PVSE,2683979.295,1252179.027
23105,SED1990,53,4,683964.208,252150.793,PVSE,2683965.134,1252150.634
23105,SEG1991,53,4,683953.748,252143.022,PVSE,2683954.674,1252142.863
23105,SEA1741,53,4,683949.708,252143.292,PVSE,2683950.634,1252143.133
23105,SEB1741,53,4,683949.478,252139.422,PVSE,2683950.404,1252139.263
23105,SEL0672,52,4,683925.178,252141.071,PVSE,2683926.104,1252140.913
23105,SES1738,53,4,683953.868,252128.181,PVSE,2683954.794,1252128.022
23105,SEB1740,52,4,683945.787,252110.599,PVSE,2683946.712,1252110.441
23105,SEN2339,53,4,683944.067,252106.739,PVSE,2683944.992,1252106.581
23105,SEH2339,53,4,683932.547,252097.037,PVSE,2683933.472,1252096.879
23105,SEP2339,53,4,683929.376,252062.215,PVSE,2683930.301,1252062.057
23105,SEQ2339,53,4,683928.506,252055.755,PVSE,2683929.431,1252055.597
23105,SER2339,53,4,683927.146,252049.394,PVSE,2683928.071,1252049.236
23105,SEG1739,53,4,683923.626,252034.764,PVSE,2683924.551,1252034.606
23105,SED1740,53,4,683917.675,252007.244,PVSE,2683918.599,1252007.086
23105,SEF1740,53,4,683912.995,251979.444,PVSE,2683913.919,1251979.286
23105,SED6001,53,4,683911.500,251969.128,PVSE,2683912.424,1251968.970
23105,SER6000,53,4,683909.986,251965.958,PVSE,2683910.910,1251965.800
23105,SES6000,53,4,683907.037,251964.013,PVSE,2683907.961,1251963.855
23112,AAC3586,52,4,683700.475,247315.363,PVAA3,2683701.374,1247315.198
23112,AAD3586,52,4,683700.771,247315.139,PVAA3,2683701.670,1247314.974
23112,AAI3586,52,4,683674.070,247327.640,PVAA3,2683674.969,1247327.475
23112,AAL3586,51,4,683678.511,247331.046,PVAA3,2683679.410,1247330.881
23112,AAM3587,53,4,683616.752,247354.246,PVAA3,2683617.651,1247354.081
23112,AAN3587,53,4,683623.702,247360.029,PVAA3,2683624.601,1247359.864
23112,AAN3592,52,4,683633.418,247358.652,PVAA3,2683634.317,1247358.487
23112,AAZ3584,51,4,683702.017,247317.418,PVAA3,2683702.916,1247317.253
23112,AAK3586,52,4,683680.625,247333.751,PVAA3,2683681.524,1247333.586
23115,UNB1856,51,4,682539.444,250538.278,PVUN,2682540.362,1250538.128
23115,UNE0955,51,4,682630.977,250570.670,PVUN,2682631.895,1250570.519
23124,RIA0286,53,4,684153.142,245628.516,PVRI,2684154.036,1245628.344
23124,RIB0286,51,4,684152.709,245629.420,PVRI,2684153.603,1245629.248
23124,RIC0286,52,4,684144.446,245646.475,PVRI,2684145.340,1245646.303
23124,RID0286,52,4,684148.754,245637.525,PVRI,2684149.648,1245637.353
23124,RIE0285,51,4,684142.881,245649.654,PVRI,2684143.775,1245649.482
23124,RIF0915,51,4,684153.004,245654.398,PVRI,2684153.898,1245654.226
23129,WIO2314,53,4,687392.187,246129.914,WI1240,2687393.075,1246129.713
