mutation,date,min_x,max_x,min_y,max_y
HO1862,1979-07-10,2685583.307,2685626.484,1247383.045,1247447.800
HO1864,1979-08-31,2684214.725,2684348.482,1246910.923,1247065.784
HO1867,1979-08-31,2684715.757,2684780.753,1247190.469,1247231.358
HO1870,1979-12-13,2684894.557,2684942.236,1247451.632,1247492.662
HO1872,1980-03-31,2684729.620,2684810.083,1247703.271,1247769.953
HO1884,1981-01-30,2686828.937,2686937.960,1247149.260,1247220.607
HO1891,1981-09-25,2684478.803,2684556.247,1246605.629,1246673.700
HO1894,1981-09-25,2685513.486,2685554.674,1247964.604,1248019.719
HO1896,1981-11-27,2684838.451,2684880.243,1247516.169,1247554.596
HO1897,1981-12-29,2684127.455,2684145.716,1247153.713,1247178.775
HO1900,1982-02-17,2685425.273,2685510.461,1247062.489,1247207.677
HO1908,1982-03-31,2685768.326,2685840.133,1247422.825,1247549.154
HO1912,1982-04-27,2684424.894,2684482.109,1247106.671,1247151.705
HO1921,1982-10-19,2685018.462,2685064.234,1247335.961,1247386.899
HO1926,1982-11-29,2685005.807,2685125.556,1247589.174,1247715.570
HO1928,1982-12-22,2686738.993,2686818.682,1248433.225,1248578.012
